Date,Sydney(SYDD),Melbourne (MELD),Brisbane inc Gold Coast (BRID),Adelaide (ADED),Perth (PERD),5 Cap City Aggregate (AUSD)
2016-08-23,162.14896205581206,139.91156773939127,104.92745392591506,106.3991412189954,98.29915327704761,135.90436072449953
2016-08-22,162.13464651389566,139.49489489848355,104.9567196717107,106.56979122522748,97.82674157890156,135.73506882745474
2016-08-21,162.07261249892446,139.45561836020127,104.9333070750742,106.8178025676181,97.63914126555835,135.69274585319354
2016-08-20,162.0280752574067,139.40780344403152,104.98208331806691,107.30472391873366,97.55727931064496,135.6980362249762
2016-08-19,161.82288582327126,139.41634182191896,104.96257282086982,107.4321425900536,97.60332666028374,135.63984213536702
2016-08-18,161.78312042905898,139.4863565205961,104.98403436778662,107.44124392371931,97.74999599617024,135.6680574515412
2016-08-17,161.63996500989472,139.46415673808872,104.96647492030924,107.46399725788359,97.69542135956132,135.60457299014936
2016-08-16,161.42523188114836,139.44707998231382,104.99378961638514,107.47992459179858,97.48053372791367,135.50229246901813
2016-08-15,161.2963920039005,139.40951111960902,104.98208331806691,107.53680792720928,97.54022473670466,135.45467912297428
2016-08-14,161.13733042705135,139.43683392884887,105.05622320741583,107.77799326935062,97.8710834711463,135.47760406736577
2016-08-13,160.9957656236556,139.69810829220492,104.9333070750742,107.8735572728406,98.01945826442685,135.51110975532256
2016-08-12,160.94168468752687,139.77324601761453,104.99964276554427,107.91906394116914,98.3093860214118,135.56401347314906
2016-08-11,160.94168468752687,139.82618396051674,105.05427215769612,107.97594727657984,98.28209870310731,135.58870187480142
2016-08-10,160.87487882525022,139.71689272355732,104.99183856666545,108.03283061199053,98.4679935590565,135.54990581506198
2016-08-09,160.75717325838184,139.49831024963854,104.91379657787711,108.11019194814908,98.49186996257289,135.43880800762633
2016-08-08,160.4979028881177,139.0235764390961,104.76746784889899,108.0055266109934,98.6624157019758,135.19545090562443
2016-08-07,160.67128000688328,139.05943762622343,104.79868464441432,107.8735572728406,99.06831456175472,135.31183908484272
